game,moves,cp_loss,punish_rate,smoothness,opponent,date,description,rank
https://www.chess.com/game/live/36359495031,17,0.21625,0.7647058823529411,3.536212172730364,lmdtnn,2022.01.19,,47
https://www.chess.com/game/live/35179015943,8,0.21285714285714288,0.75,3.523489932885906,patelkk99,2022.01.06,,48
https://www.chess.com/game/live/37075854601,31,0.21407407407407408,0.75,3.5034602076124566,najl,2022.01.28,,49
https://www.chess.com/game/live/44849967261,11,0.2181818181818181,0.75,3.4375000000000004,ContraNatura,2022.04.28,,50
https://www.chess.com/game/live/43463422517,38,0.20421052631578948,0.6923076923076923,3.3901665344964313,kunlelonge,2022.04.12,,51
https://www.chess.com/game/live/8111157553,17,0.21705882352941175,0.7222222222222222,3.3273110508882864,tonynewton432,2021.02.26,,52
https://www.chess.com/game/live/39226823303,82,0.2410975609756097,0.7951807228915663,3.298169917911403,Dwarfbutt,2022.02.22,,53
https://www.chess.com/game/live/7944876127,16,0.2286666666666667,0.75,3.2798833819241984,really_123,2021.02.24,,54
https://www.chess.com/game/live/44739556271,22,0.2257142857142857,0.7391304347826086,3.274628508530544,leyseca,2022.04.26,,55
https://www.chess.com/game/live/11472953923,13,0.17692307692307693,0.5714285714285714,3.2298136645962727,Stoney28,2021.04.06,,56
https://www.chess.com/game/live/37137590629,18,0.20066666666666666,0.625,3.114617940199336,alfiledama,2022.01.28,,57
https://www.chess.com/game/live/44914238525,13,0.2225,0.6923076923076923,3.111495246326707,NazimBilen,2022.04.28,,58
https://www.chess.com/game/live/44851223511,11,0.205,0.6363636363636364,3.104212860310421,FlyingDucky101,2022.04.28,,59
https://www.chess.com/game/live/37131729587,10,0.24347826086956526,0.75,3.0803571428571423,knight_watchmen,2022.01.28,,60
https://www.chess.com/game/live/18051167449,30,0.26666666666666666,0.8064516129032258,3.0241935483870965,claudioportilla,2021.06.21,,61
https://www.chess.com/game/live/15609216859,17,0.2770588235294118,0.8333333333333334,3.0077848549186132,nabil19661102,2021.05.24,,62
https://www.chess.com/game/live/35353002267,30,0.248,0.7419354838709677,2.991675338189386,haseebkhankheil,2022.01.08,,63
https://www.chess.com/game/live/35515655475,38,0.2255263157894737,0.6666666666666666,2.9560482302605986,Konstantin-1,2022.01.10,,64
https://www.chess.com/game/live/44386276249,49,0.2306122448979591,0.68,2.9486725663716817,CaptainDeadpool98,2022.04.22,,65
https://www.chess.com/game/live/35759759937,32,0.25548387096774194,0.75,2.935606060606061,CrookedBerry,2022.01.12,,66
https://www.chess.com/game/live/38619898571,24,0.2479166666666667,0.72,2.9042016806722684,shahabsoleymani,2022.02.14,,67
https://www.chess.com/game/live/35401573721,22,0.275,0.7826086956521741,2.845849802371541,Knightnupe,2022.01.08,,68
https://www.chess.com/game/live/16226104943,32,0.246875,0.696969696969697,2.823168392788645,PeabodyBolton,2021.05.31,,69
https://www.chess.com/game/live/35854736399,19,0.2633333333333333,0.7368421052631579,2.798134576948701,wancho777,2022.01.13,,70
https://www.chess.com/game/live/43885547461,11,0.1845454545454545,0.5,2.70935960591133,Jagawt,2022.04.16,,71
https://www.chess.com/game/live/36203296501,19,0.24,0.65,2.708333333333333,GeneralKai,2022.01.18,,72
https://www.chess.com/game/live/44156703377,12,0.2863636363636364,0.7692307692307693,2.6862026862026864,ChessLearner54,2022.04.20,,73
https://www.chess.com/game/live/44739676197,18,0.3117647058823529,0.8333333333333334,2.672955974842768,leyseca,2022.04.26,,74
https://www.chess.com/game/live/35852426067,16,0.265,0.7058823529411765,2.6637069922308547,nelusufan,2022.01.13,,75
https://www.chess.com/game/live/35761083387,11,0.2509090909090909,0.6666666666666666,2.6570048309178738,ThePigeon78,2022.01.12,,76
https://www.chess.com/game/live/35749026887,30,0.2517241379310345,0.6666666666666666,2.648401826484018,Valdik71,2022.01.12,,77
https://www.chess.com/game/live/44739623797,21,0.2945,0.7727272727272727,2.6238617070535577,leyseca,2022.04.26,,78
https://www.chess.com/game/live/39225530749,19,0.28444444444444444,0.7368421052631579,2.5904605263157894,harman_tfn,2022.02.21,,79
https://www.chess.com/game/live/44742556359,15,0.242,0.625,2.5826446280991737,ahmedWarregh,2022.04.26,,80
https://www.chess.com/game/live/43466411003,17,0.2811764705882353,0.7222222222222222,2.568572756857276,Hassleryuu,2022.04.12,,81
https://www.chess.com/game/live/35252159001,18,0.2716666666666667,0.6842105263157895,2.5185663545366483,Velezano,2022.01.06,,82
https://www.chess.com/game/live/36105058111,19,0.2933333333333333,0.7368421052631579,2.5119617224880377,MarchingBagpipe,2022.01.16,,83
https://www.chess.com/game/live/41215152185,11,0.29100000000000004,0.7272727272727273,2.4992189940643548,SilverAce_Elbo,2022.03.17,,84
https://www.chess.com/game/live/44914297747,17,0.2825,0.7058823529411765,2.498698594482041,kralj1765,2022.04.28,,85
https://www.chess.com/game/live/44318371563,14,0.2584615384615384,0.6428571428571429,2.487244897959184,Kso61,2022.04.21,,86
https://www.chess.com/game/live/17708481867,65,0.3303125,0.8153846153846154,2.468524852630813,vishwajith1,2021.06.17,,87
https://www.chess.com/game/live/47952060517,23,0.2882608695652174,0.7083333333333334,2.457264957264957,Rashad_Az,2022.06.02,,88
https://www.chess.com/game/live/9317186487,19,0.28526315789473683,0.7,2.4538745387453877,AlpacaJack,2021.03.12,,89
https://www.chess.com/game/live/36267067259,19,0.2811111111111111,0.6842105263157895,2.4339504888703978,diegogarcia2504,2022.01.18,,90
https://www.chess.com/game/live/35501803381,56,0.2838181818181818,0.6785714285714286,2.390866660565572,Runatrader,2022.01.09,,91
https://www.chess.com/game/live/44739044899,18,0.2888888888888889,0.6842105263157895,2.3684210526315788,leyseca,2022.04.26,,92
https://www.chess.com/game/live/35418496509,19,0.33388888888888885,0.7894736842105263,2.364480252211228,ymahesh,2022.01.08,,93
https://www.chess.com/game/live/8891230525,24,0.3173913043478261,0.75,2.3630136986301373,JairoJPP,2021.03.07,,94
https://www.chess.com/game/live/35330324969,32,0.269375,0.6363636363636364,2.3623708078464456,J_Enes,2022.01.07,,95
https://www.chess.com/game/live/36197896055,15,0.2835714285714286,0.6666666666666666,2.350965575146935,mensurmalicevic4,2022.01.17,,96
https://www.chess.com/game/live/35684762057,19,0.33944444444444444,0.7894736842105263,2.325781721078473,tiago_2013,2022.01.11,,97
https://www.chess.com/game/live/14842649213,36,0.2830555555555556,0.6486486486486487,2.2915948333023897,vandamchik,2021.05.15,,98
https://www.chess.com/game/live/49250397629,26,0.3133333333333333,0.7142857142857143,2.2796352583586628,ShinyMars88,2022.06.18,,99
https://www.chess.com/game/live/8625945401,20,0.3565,0.8095238095238095,2.270754023909704,nikoChao,2021.03.04,,100
https://www.chess.com/game/live/45525061505,13,0.3507692307692308,0.7857142857142857,2.239974937343358,KingOlibaba,2022.05.05,,101
https://www.chess.com/game/live/16837603785,31,0.2935483870967742,0.65625,2.2355769230769234,EKFede,2021.06.07,,102
https://www.chess.com/game/live/44154274635,16,0.343125,0.7647058823529411,2.2286510232508303,peeramawana,2022.04.20,,103
https://www.chess.com/game/live/35244387147,13,0.2791666666666667,0.6153846153846154,2.204362801377727,adhrit6,2022.01.06,,104
https://www.chess.com/game/live/36265726205,20,0.2865,0.6190476190476191,2.1607246738136787,torcun,2022.01.18,,105
https://www.chess.com/game/live/35336197145,46,0.3324444444444445,0.7173913043478259,2.1579283887468033,rednergy,2022.01.07,,106
https://www.chess.com/game/live/9578082313,15,0.2613333333333333,0.5625,2.1524234693877546,Biwi61,2021.03.15,,107
https://www.chess.com/game/live/36358282319,30,0.3473333333333333,0.7419354838709677,2.1360906445421337,Lshapemate,2022.01.19,,108
https://www.chess.com/game/live/48320958655,30,0.3758620689655172,0.8,2.128440366972477,asim50,2022.06.07,,109
https://www.chess.com/game/live/9578117871,72,0.3672222222222222,0.7808219178082192,2.12629266574099,Sarge9119,2021.03.15,,110
https://www.chess.com/game/live/48039007143,30,0.3063333333333333,0.6451612903225806,2.106076029344659,rezahaqiqi,2022.06.03,,111
https://www.chess.com/game/live/37817468353,69,0.3595652173913044,0.7571428571428571,2.105717740542408,bogwood,2022.02.05,,112
https://www.chess.com/game/live/35851211661,11,0.34600000000000003,0.7272727272727273,2.10194429847609,stephen_22,2022.01.13,,113
https://www.chess.com/game/live/45335951745,25,0.34375,0.72,2.0945454545454547,thanelsimon,2022.05.03,,114
https://www.chess.com/game/live/43464583855,35,0.37857142857142856,0.7777777777777778,2.0545073375262057,Protervus,2022.04.12,,115
https://www.chess.com/game/live/44163303777,16,0.3386666666666667,0.6875,2.0300196850393704,Fercho721,2022.04.20,,116
https://www.chess.com/game/live/8626537927,63,0.35354838709677416,0.7142857142857143,2.0203336809176227,IvanParf,2021.03.04,,117
https://www.chess.com/game/live/8886454727,41,0.3505,0.7073170731707317,2.01802303329738,flacofa,2021.03.07,,118
https://www.chess.com/game/live/35255796927,57,0.4103571428571429,0.8245614035087719,2.009375047715023,robertpatrickson,2022.01.07,,119
https://www.chess.com/game/live/36361862879,21,0.3085,0.6190476190476191,2.006637338890175,farfallina02,2022.01.19,,120
https://www.chess.com/game/live/39544760905,23,0.3059090909090909,0.6086956521739131,1.98979262226242,mike527888,2022.02.25,,121
https://www.chess.com/game/live/35658978945,10,0.276,0.5454545454545454,1.9762845849802368,BAKAMITAl,2022.01.11,,122
https://www.chess.com/game/live/35578661231,25,0.32625,0.64,1.9616858237547892,tanker576,2022.01.10,,123
https://www.chess.com/game/live/37135197163,22,0.3947619047619048,0.7727272727272727,1.957451474942428,ranv_rod,2022.01.28,,124
https://www.chess.com/game/live/35248057665,14,0.3085714285714285,0.6,1.9444444444444444,Twistedlightning,2022.01.06,,125
https://www.chess.com/game/live/10528019683,38,0.32513513513513514,0.631578947368421,1.9425121407008792,jpatmor,2021.03.26,,126
https://www.chess.com/game/live/15465155463,11,0.3018181818181818,0.5833333333333334,1.9327309236947792,frieoot,2021.05.22,,127
https://www.chess.com/game/live/37243185007,23,0.29363636363636364,0.5652173913043478,1.924888948714497,emirazip,2022.01.30,,128
https://www.chess.com/game/live/9054448629,28,0.43,0.8214285714285714,1.9102990033222589,advAjay,2021.03.09,,129
https://www.chess.com/game/live/35404711359,38,0.3921052631578947,0.7435897435897436,1.89640337291344,civyt0,2022.01.08,,130
https://www.chess.com/game/live/35762199231,26,0.366,0.6923076923076923,1.8915510718789408,osirisrahibi,2022.01.12,,131
https://www.chess.com/game/live/44647154255,20,0.354,0.6666666666666666,1.8832391713747647,palmeira2,2022.04.25,,132
https://www.chess.com/game/live/41724594507,23,0.35869565217391297,0.6666666666666666,1.8585858585858583,zaiser_one,2022.03.22,,133
https://www.chess.com/game/live/12686816829,21,0.3845,0.7142857142857143,1.857700167193015,Pruzkumnicek,2021.04.20,,134
https://www.chess.com/game/live/38625262025,15,0.3628571428571428,0.6666666666666666,1.8372703412073488,dray195,2022.02.15,,135
https://www.chess.com/game/live/8972239779,37,0.3605405405405406,0.6578947368421053,1.824745521975854,BBILLYBOB,2021.03.08,,136
https://www.chess.com/game/live/49853376993,14,0.3946153846153846,0.7142857142857143,1.8100807574491784,aehsreko,2022.06.24,,137
https://www.chess.com/game/live/35849915087,44,0.3463636363636363,0.6222222222222222,1.7964421114027416,osama_Mohamed,2022.01.13,,138
https://www.chess.com/game/live/6590063631,13,0.3183333333333333,0.5714285714285714,1.7950635751682873,Krunoh,2021.02.17,,139
https://www.chess.com/game/live/37143090467,35,0.3653571428571428,0.6551724137931034,1.7932382782215932,NativistConcern,2022.01.28,,140
https://www.chess.com/game/live/44850621767,50,0.4069387755102041,0.72,1.769307923771314,bonecollector1,2022.04.28,,141
https://www.chess.com/game/live/43959393225,33,0.39939393939393936,0.7058823529411765,1.7673837364991525,gonzalo73,2022.04.17,,142
https://www.chess.com/game/live/43460393179,44,0.3568181818181818,0.6222222222222222,1.7438075017692851,sundarsherpa,2022.04.11,,143
https://www.chess.com/game/live/15286370279,17,0.375,0.6470588235294118,1.7254901960784317,gashbell2,2021.05.20,,144
https://www.chess.com/game/live/14514987955,28,0.41592592592592603,0.7142857142857143,1.7173387609718864,opablovale,2021.05.11,,145
https://www.chess.com/game/live/44915484465,27,0.4115384615384615,0.7037037037037037,1.7099342332987195,AvinashKumar12345,2022.04.28,,146
https://www.chess.com/game/live/36357075465,42,0.34951219512195125,0.5952380952380952,1.703053866347655,shivharibkp,2022.01.19,,147
https://www.chess.com/game/live/35665682219,39,0.4415384615384616,0.75,1.6986062717770034,wolly91,2022.01.11,,148
https://www.chess.com/game/live/49166930099,50,0.4442105263157894,0.75,1.6883886255924172,agusz,2022.06.17,,149
https://www.chess.com/game/live/43465810303,8,0.3957142857142857,0.6666666666666666,1.6847172081829125,facundito25,2022.04.12,,150
https://www.chess.com/game/live/45008966287,35,0.396,0.6666666666666666,1.6835016835016834,HeG21,2022.04.29,,151
https://www.chess.com/game/live/39923316115,10,0.435,0.7272727272727273,1.6718913270637408,alexkwin,2022.03.02,,152
https://www.chess.com/game/live/43467590585,23,0.4736363636363637,0.7916666666666666,1.6714651311580293,Antondiniz,2022.04.12,,153
https://www.chess.com/game/live/14606789907,4,0.36,0.6,1.6666666666666663,Natsion,2021.05.13,,154
https://www.chess.com/game/live/48323368009,51,0.4168627450980392,0.6923076923076923,1.6607569288660535,wevertoncosta,2022.06.07,,155
https://www.chess.com/game/live/14839071981,13,0.3875,0.6428571428571429,1.6589861751152075,PrejTirone,2021.05.15,,156
https://www.chess.com/game/live/35246315503,27,0.3877777777777778,0.6428571428571429,1.6577977896029474,s17ef,2022.01.06,,157
https://www.chess.com/game/live/10778790291,10,0.439,0.7272727272727273,1.6566576931041623,Bejohansen,2021.03.29,,158
https://www.chess.com/game/live/10953494405,10,0.385,0.6363636363636364,1.6528925619834711,hesam007007,2021.03.31,,159
https://www.chess.com/game/live/44157331543,29,0.403448275862069,0.6666666666666666,1.6524216524216522,B1339,2022.04.20,,160
https://www.chess.com/game/live/43973697539,32,0.4234375,0.696969696969697,1.645980096164598,dirtyredddd,2022.04.17,,161
https://www.chess.com/game/live/49853349189,16,0.3446666666666667,0.5625,1.6320116054158609,Nicosaf,2022.06.24,,162
https://www.chess.com/game/live/8629005729,14,0.4607692307692308,0.7333333333333333,1.5915414579855311,djmixtas,2021.03.04,,163
https://www.chess.com/game/live/8976965677,36,0.4388571428571428,0.6944444444444444,1.5823929398148149,fatmirbushati,2021.03.08,,164
https://www.chess.com/game/live/41293870139,25,0.4144,0.6538461538461539,1.5778140778140777,sergei-1502krygin,2022.03.17,"opp falls into c4 trap to lose queen, then queen sac forced back rank mate",165
https://www.chess.com/game/live/35406485467,83,0.4246987951807229,0.6666666666666666,1.569739952718676,Jazzychesstastic,2022.01.08,,166
https://www.chess.com/game/live/36202154087,28,0.48,0.75,1.5625,oangulo24,2022.01.17,,167
https://www.chess.com/game/live/49168142635,33,0.3765625,0.5757575757575758,1.528982773796052,MiguelTurinho,2022.06.17,,168
https://www.chess.com/game/live/35758048805,19,0.5183333333333333,0.7894736842105263,1.5231003553900828,tschausepp,2022.01.12,,169
https://www.chess.com/game/live/14604474473,21,0.5015,0.7619047619047619,1.519251768504012,fishels,2021.05.13,,170
https://www.chess.com/game/live/17284932341,29,0.4775,0.7241379310344828,1.516519227297346,sladak1975,2021.06.13,,171
https://www.chess.com/game/live/43722267053,24,0.4225,0.64,1.5147928994082842,bj132,2022.04.15,,172
https://www.chess.com/game/live/43544432059,18,0.3305882352941177,0.5,1.5124555160142348,kjpfannenstiel,2022.04.12,,173
